id,neg|score,neg|p-value,neg|fdr,neg|rank,neg|lfc,neg|goodsgrnacount,neg|goodsgrnaid,neg|goodsgrnalfc
ZNF189,0.46281,0.67287,1,13008,0.11875,2,HGLibB_55484;HGLibA_55553;,-0.85209;-0.33769;
IFNB1,0.94263,0.94868,1,19443,0.11881,2,HGLibB_22669;HGLibB_22670;,-0.18698;-0.050299;
FOXD4,0.54612,0.73925,1,14177,0.11882,3,HGLibA_17836;HGLibA_17838;HGLibA_17837;,-1.135;-0.17241;-0.074075;
SEC23A,0.9328,0.93773,1,19224,0.11884,1,HGLibA_43219;,-0.2505;
PDE6C,0.50433,0.70715,1,13580,0.11885,2,HGLibB_35764;HGLibB_35765;,-0.30069;-0.39818;
GRIN2A,0.55594,0.74532,1,14332,0.11885,3,HGLibB_20270;HGLibB_20272;HGLibB_20271;,-0.3917;-0.37148;-0.097617;
ETF1,0.94732,0.95306,1,19546,0.11892,2,HGLibA_15618;HGLibA_15616;,-0.23639;-0.15498;
PKD1L1,0.24497,0.50143,1,8795,0.11893,1,HGLibA_36791;,-1.8664;
WBP11,0.52251,0.71896,1,13832,0.11893,2,HGLibA_53971;HGLibB_53906;,-1.0065;-0.44649;
HNRNPUL2,0.82927,0.87899,1,17608,0.11905,2,HGLibB_21823;HGLibA_21853;,-0.58891;-0.12871;
hsa-mir-6844,0.53533,0.533,1,14027,0.1191,0,,
AKR1A1,0.61765,0.78002,1,15233,0.11913,3,HGLibB_01466;HGLibA_01469;HGLibA_01470;,-0.33142;-0.26278;-0.033404;
C1GALT1C1,0.049469,0.20801,1,2976,0.11916,2,HGLibB_05723;HGLibA_05726;,-0.58748;-0.99945;
HYAL2,0.26854,0.5235,1,9393,0.11928,3,HGLibA_22440;HGLibB_22409;HGLibA_22439;,-1.7946;-0.24495;-0.44542;
SLC4A1AP,0.82872,0.87705,1,17601,0.11934,2,HGLibA_45212;HGLibB_45159;,-1.1353;-0.14599;
TMCC2,0.67996,0.82425,1,16168,0.11938,1,HGLibB_49714;,-0.7269;
SNAPC3,0.61582,0.7776,1,15208,0.11943,3,HGLibB_45841;HGLibA_45897;HGLibB_45839;,-0.54318;-0.22816;-0.022046;
CYP4A11,0.82669,0.87642,1,17573,0.11944,2,HGLibB_12159;HGLibA_12172;,-0.26562;-0.0096677;
IL5RA,0.77017,0.85713,1,16946,0.11949,3,HGLibB_23148;HGLibA_23179;HGLibB_23147;,-0.32948;-0.18825;-0.03905;
C7orf62,0.41759,0.6468,1,12334,0.1195,3,HGLibA_06570;HGLibA_06568;HGLibB_06565;,-0.68176;-0.37926;-0.00085564;
RAB40AL,0.2552,0.50546,1,9054,0.11954,2,HGLibB_39883;HGLibA_39935;,-0.969;-1.2657;
SPAG8,0.93175,0.93714,1,19199,0.11958,2,HGLibA_46368;HGLibB_46313;,-0.40992;-0.023277;
UHMK1,0.25865,0.51138,1,9150,0.1196,2,HGLibB_52878;HGLibA_52941;,-0.82649;-0.72156;
AKR1C3,0.59208,0.76603,1,14853,0.11964,2,HGLibB_01485;HGLibB_01484;,-0.44915;-0.19392;
KCNC3,0.27787,0.53235,1,9622,0.11973,2,HGLibA_24167;HGLibA_24168;,-1.2564;-0.20691;
GRAP,0.87105,0.87817,1,18143,0.1198,2,HGLibB_20184;HGLibA_20212;,-0.059384;-0.066253;
NME1-NME2,0.84788,0.84933,1,17850,0.11984,1,HGLibA_32154;,-0.008277;
NOP10,0.26986,0.5235,1,9442,0.11985,1,HGLibB_32258;,-0.75224;
PYCR2,0.96425,0.96611,1,19908,0.11985,3,HGLibA_39677;HGLibA_39675;HGLibB_39625;,-0.14391;-0.099658;-0.0023792;
TBC1D21,0.70021,0.82811,1,16331,0.11986,2,HGLibB_48441;HGLibA_48501;,-0.94633;-0.2823;
ASZ1,0.046866,0.20039,1,2850,0.11988,2,HGLibA_03397;HGLibA_03398;,-0.99915;-0.30974;
PNPLA1,0.044933,0.19617,1,2761,0.11989,2,HGLibA_37406;HGLibB_37357;,-1.8209;-0.076293;
hsa-mir-4681,0.50201,0.63996,1,13544,0.11989,1,HGLibA_60836;,-0.47299;
KLKB1,0.22108,0.4718,1,8180,0.11991,2,HGLibB_25240;HGLibA_25276;,-0.64358;-2.5466;
KHSRP,0.59874,0.76776,1,14957,0.11994,2,HGLibA_24581;HGLibA_24582;,-1.521;-0.18355;
OGDHL,0.90927,0.92002,1,18756,0.11995,1,HGLibA_33306;,-0.30328;
ZNF770,0.4862,0.6909,1,13331,0.11997,3,HGLibB_56638;HGLibB_56636;HGLibA_56703;,-0.4706;-0.098067;-0.31714;
KRT7,0.41749,0.64599,1,12332,0.12006,3,HGLibA_25523;HGLibA_25521;HGLibA_25522;,-1.3783;-1.3415;-0.033618;
SLC18A3,0.33996,0.59798,1,11122,0.12007,2,HGLibA_44492;HGLibA_44491;,-1.3805;-1.0541;
WDR77,0.041204,0.18621,1,2590,0.12015,2,HGLibB_54114;HGLibA_54180;,-2.6023;-0.25936;
MAP4K3,0.41865,0.64799,1,12353,0.12015,2,HGLibA_28216;HGLibB_28177;,-1.2511;-0.13789;
EXOSC1,0.041053,0.18586,1,2582,0.12019,2,HGLibA_15768;HGLibB_15746;,-1.365;-0.78157;
KRT32,0.83553,0.88158,1,17698,0.12021,3,HGLibB_25440;HGLibA_25478;HGLibB_25441;,-0.47178;-0.14633;-0.041987;
OR52E2,0.89907,0.91491,1,18595,0.12026,2,HGLibA_34157;HGLibB_34111;,-0.72321;-0.052917;
PET100,0.70282,0.83003,1,16352,0.12036,3,HGLibA_36068;HGLibB_36021;HGLibA_36070;,-0.62042;-0.052473;-0.06548;
AP1AR,0.7386,0.77946,1,16637,0.12036,1,HGLibB_02276;,-0.19362;
LMAN2,0.61797,0.78002,1,15236,0.12041,3,HGLibB_26627;HGLibA_26663;HGLibA_26662;,-0.48378;-0.19032;-0.076533;
LYG1,0.95053,0.95669,1,19615,0.12046,2,HGLibB_27656;HGLibB_27658;,-0.12334;-0.016337;
TFAP2C,0.5364,0.73317,1,14044,0.12052,3,HGLibB_49068;HGLibA_49127;HGLibB_49067;,-0.97393;-0.4188;-0.15056;
AGPAT2,0.9038,0.91873,1,18677,0.12069,3,HGLibB_01218;HGLibB_01217;HGLibB_01219;,-0.373;-0.13867;-0.080049;
TULP3,0.17023,0.40528,1,6961,0.12071,3,HGLibB_52272;HGLibA_52336;HGLibA_52337;,-0.47744;-0.58706;-0.16533;
IQCJ,0.81446,0.86929,1,17439,0.12071,3,HGLibA_23524;HGLibB_23490;HGLibB_23491;,-0.30606;-0.017321;-0.033177;
hsa-mir-26a-2,0.64876,0.72084,1,15690,0.12077,2,HGLibA_58370;HGLibA_58368;,-0.36221;-0.17496;
KRT17,0.059826,0.23027,1,3407,0.1208,2,HGLibB_25400;HGLibB_25399;,-2.233;-0.33389;
KIAA1919,0.29707,0.54859,1,10102,0.12082,2,HGLibA_24825;HGLibB_24793;,-0.70859;-0.072139;
INPP5B,0.18878,0.43425,1,7396,0.12088,3,HGLibA_23345;HGLibB_23313;HGLibA_23346;,-1.7748;-0.3286;-0.43533;
ST3GAL2,0.65677,0.80633,1,15815,0.12099,3,HGLibA_47239;HGLibA_47241;HGLibA_47240;,-0.47853;-0.22873;-0.17479;
GEMIN8,0.49991,0.70227,1,13511,0.12108,2,HGLibA_18925;HGLibA_18926;,-0.50298;-0.4933;
PTCRA,0.20683,0.44882,1,7862,0.12109,3,HGLibB_39236;HGLibB_39237;HGLibB_39238;,-1.5326;-0.44658;-0.037014;
HTR1B,0.12527,0.35085,1,5849,0.12112,3,HGLibA_22359;HGLibB_22327;HGLibA_22358;,-0.89427;-3.7735;-0.24586;
CSAG1,0.13508,0.36308,1,6098,0.12113,2,HGLibA_11307;HGLibB_11295;,-1.8601;-0.29825;
BAGE3,0.5855,0.59929,1,14754,0.12115,1,HGLibA_04098;,-0.1632;
XKR6,0.80763,0.86805,1,17365,0.12115,2,HGLibA_54526;HGLibB_54459;,-0.36666;-0.18119;
RIMS4,0.040718,0.18586,1,2567,0.12116,3,HGLibB_41235;HGLibA_41286;HGLibB_41233;,-1.0116;-0.42702;-0.42327;
ZDHHC17,0.89085,0.91105,1,18450,0.1212,2,HGLibB_55019;HGLibA_55087;,-0.23147;-0.25439;
SSX2,0.19624,0.43869,1,7588,0.12124,1,HGLibB_47140;,-1.2906;
ITPRIPL1,0.88376,0.90722,1,18340,0.12134,2,HGLibA_23865;HGLibB_23832;,-0.43714;-0.23891;
TAX1BP1,0.55987,0.74709,1,14380,0.12138,2,HGLibB_48391;HGLibA_48448;,-0.23581;-0.16043;
UQCRC2,0.61684,0.78002,1,15221,0.12139,3,HGLibA_53117;HGLibB_53051;HGLibB_53052;,-0.8357;-0.31715;-0.24246;
ANKS3,0.064921,0.24118,1,3645,0.12141,3,HGLibB_02155;HGLibA_02156;HGLibA_02157;,-0.71236;-1.3721;-0.10999;
LYSMD3,0.42887,0.65515,1,12505,0.12142,3,HGLibB_27730;HGLibA_27770;HGLibA_27769;,-0.2243;-0.4247;-0.06546;
C14orf28,0.61164,0.77277,1,15150,0.12149,3,HGLibA_05359;HGLibA_05360;HGLibB_05357;,-0.67146;-0.32519;-0.049668;
MTFMT,0.34671,0.60648,1,11282,0.12151,3,HGLibA_30355;HGLibB_30314;HGLibB_30312;,-1.9074;-0.084533;-0.14138;
SLC1A4,0.64667,0.79902,1,15662,0.12152,2,HGLibB_44462;HGLibA_44516;,-0.38482;-0.26484;
GNAI1,0.27304,0.52666,1,9516,0.12156,2,HGLibB_19426;HGLibB_19425;,-0.67738;-0.45173;
TRPC4,0.15976,0.39082,1,6696,0.12167,1,HGLibB_51670;,-0.96417;
RFFL,0.83912,0.88416,1,17743,0.12167,3,HGLibA_40919;HGLibA_40921;HGLibB_40868;,-0.56279;-0.16637;-0.12473;
CCAR1,0.86975,0.90216,1,18118,0.12175,2,HGLibB_07482;HGLibA_07488;,-0.35215;-0.026063;
CDKN2B,0.17665,0.41262,1,7123,0.1219,2,HGLibA_08840;HGLibA_08838;,-1.6965;-0.87295;
INSC,0.25321,0.50545,1,9011,0.1219,3,HGLibB_23341;HGLibA_23373;HGLibA_23372;,-0.3955;-1.0636;-0.54383;
FGF20,0.79613,0.8648,1,17247,0.1219,1,HGLibA_17393;,-0.44399;
ASTN2,0.090704,0.29233,1,4660,0.12191,3,HGLibA_03382;HGLibA_03383;HGLibB_03380;,-2.3302;-1.0555;-0.091003;
RFC3,0.44582,0.66258,1,12758,0.12194,3,HGLibA_40907;HGLibB_40857;HGLibA_40908;,-0.50363;-0.32703;-0.12517;
IL18,0.66757,0.81561,1,15990,0.12199,3,HGLibB_22991;HGLibA_23023;HGLibA_23021;,-0.40749;-0.28187;-0.11044;
BUB1,0.95714,0.96045,1,19749,0.12201,1,HGLibA_04990;,-0.10981;
ACAD9,0.31361,0.56668,1,10485,0.12204,2,HGLibB_00363;HGLibA_00361;,-1.0166;-0.073215;
GPR183,0.18847,0.43425,1,7386,0.12209,2,HGLibA_19991;HGLibB_19962;,-0.83516;-0.66404;
AMDHD1,0.16634,0.40108,1,6860,0.12211,2,HGLibA_01759;HGLibA_01760;,-1.1762;-0.69311;
MC3R,0.31868,0.57431,1,10600,0.12211,3,HGLibA_28546;HGLibA_28547;HGLibB_28506;,-1.5225;-0.27382;-0.30875;
ALDOC,0.12909,0.35476,1,5945,0.12212,3,HGLibA_01598;HGLibA_01597;HGLibA_01599;,-0.8997;-0.58663;-0.11989;
PCOLCE,0.66567,0.81337,1,15965,0.12221,3,HGLibA_35651;HGLibB_35605;HGLibA_35652;,-0.36197;-0.20069;-0.15682;
AMT,0.10875,0.32628,1,5356,0.12229,3,HGLibB_01832;HGLibA_01836;HGLibA_01835;,-1.4038;-0.060652;-0.03653;
CENPN,0.37309,0.62461,1,11686,0.12229,3,HGLibB_09065;HGLibA_09075;HGLibA_09074;,-1.1474;-0.3041;-0.12581;
RHOXF2,0.80632,0.84532,1,17354,0.12232,2,HGLibA_41218;HGLibB_41166;,-0.17554;-0.0076895;
CHRFAM7A,0.34525,0.60513,1,11244,0.12235,3,HGLibA_09545;HGLibA_09543;HGLibB_09536;,-1.4778;-0.27881;-0.082356;
hsa-mir-106b,0.82792,0.83955,1,17587,0.12236,1,HGLibA_57189;,-0.24517;
ZBTB17,0.59,0.76603,1,14822,0.12237,2,HGLibA_54830;HGLibB_54762;,-0.6669;-0.21681;
hsa-mir-758,0.87548,0.88221,1,18211,0.12241,2,HGLibA_63892;HGLibA_63893;,-0.063541;-0.048623;
MAP3K6,0.20566,0.44882,1,7820,0.12258,3,HGLibB_28152;HGLibA_28192;HGLibA_28193;,-0.65997;-0.38559;-0.10893;
UBR4,0.95261,0.95756,1,19650,0.12259,1,HGLibB_52690;,-0.10489;
FGF4,0.16388,0.39745,1,6805,0.12265,1,HGLibA_17407;,-1.3218;
TCTN3,0.5147,0.71637,1,13719,0.12271,2,HGLibA_48877;HGLibA_48879;,-1.1581;-0.49044;
TRPV6,0.38028,0.62819,1,11791,0.12276,3,HGLibA_51798;HGLibB_51731;HGLibB_51733;,-1.3896;-0.21492;-0.064198;
COX6A1,0.60841,0.77191,1,15099,0.12276,1,HGLibA_10843;,-0.39002;
DCLRE1A,0.16779,0.40398,1,6896,0.12281,3,HGLibA_12507;HGLibA_12508;HGLibB_12494;,-0.73359;-0.63098;-0.33802;
hsa-mir-509-1,0.87912,0.88464,1,18274,0.12282,1,HGLibA_61505;,-0.051857;
ANKRD35,0.93774,0.9418,1,19338,0.12288,2,HGLibB_02081;HGLibB_02082;,-0.11509;-0.17257;
CYP24A1,0.82962,0.87899,1,17616,0.12294,1,HGLibA_12083;,-0.39985;
TUBAL3,0.2369,0.4895,1,8602,0.12297,2,HGLibB_52202;HGLibA_52267;,-0.53172;-0.11661;
CDH11,0.78128,0.86101,1,17074,0.12299,2,HGLibB_08629;HGLibA_08635;,-0.33963;-0.25837;
ZWILCH,0.64188,0.79669,1,15588,0.12309,3,HGLibB_57001;HGLibA_57068;HGLibB_57000;,-2.0211;-0.17075;-0.3125;
YIPF2,0.25059,0.50295,1,8937,0.12313,2,HGLibB_54605;HGLibA_54672;,-1.1632;-0.36709;
IL5,0.93028,0.93653,1,19165,0.12323,3,HGLibA_23176;HGLibA_23174;HGLibB_23143;,-0.20715;-0.14885;-0.015337;
OR10A2,0.36814,0.62261,1,11616,0.12327,3,HGLibA_33461;HGLibB_33417;HGLibA_33462;,-1.2078;-0.83566;-0.040152;
ZNF76,0.33158,0.58686,1,10912,0.12331,2,HGLibB_56617;HGLibA_56682;,-0.53877;-0.63451;
SHFM1,0.44504,0.6618,1,12743,0.12339,3,HGLibB_43973;HGLibA_44027;HGLibB_43975;,-0.60974;-0.4068;-0.26656;
GPR26,0.42828,0.65515,1,12499,0.12341,3,HGLibB_19979;HGLibA_20009;HGLibA_20008;,-0.35844;-0.28629;-0.22182;
INSIG2,0.42324,0.65201,1,12423,0.12355,2,HGLibB_23348;HGLibA_23380;,-0.46912;-0.6075;
PLEKHO1,0.13853,0.3643,1,6184,0.12357,2,HGLibB_37100;HGLibA_37149;,-0.88437;-0.82769;
ZDHHC16,0.26862,0.5235,1,9397,0.12358,3,HGLibA_55084;HGLibB_55018;HGLibA_55085;,-2.6256;-0.50223;-0.30068;
KCNB1,0.40355,0.64241,1,12129,0.12359,1,HGLibA_24157;,-0.90906;
SLC10A2,0.12815,0.35414,1,5913,0.12361,3,HGLibA_44333;HGLibB_44279;HGLibB_44280;,-0.52693;-1.1385;-0.10975;
ERCC1,0.83752,0.88287,1,17722,0.12362,3,HGLibB_15409;HGLibB_15408;HGLibA_15430;,-0.28376;-0.054335;-0.035772;
BIN2,0.57817,0.7557,1,14649,0.12364,2,HGLibA_04509;HGLibB_04506;,-0.62874;-0.13822;
C10orf120,0.10738,0.32261,1,5314,0.12367,3,HGLibA_05047;HGLibB_05042;HGLibA_05046;,-1.792;-0.14408;-0.04967;
HEATR6,0.3854,0.63297,1,11861,0.12378,3,HGLibA_21082;HGLibB_21052;HGLibA_21081;,-1.7515;-1.0953;-0.10517;
LST1,0.020103,0.12014,1,1507,0.12379,3,HGLibA_27571;HGLibB_27532;HGLibA_27573;,-2.7885;-0.11953;-0.032736;
PCNXL2,0.031411,0.17347,1,2080,0.1238,3,HGLibB_35598;HGLibB_35599;HGLibA_35645;,-1.6882;-0.19866;-0.49011;
NMUR2,0.85582,0.89195,1,17942,0.12384,3,HGLibA_32216;HGLibA_32218;HGLibA_32217;,-0.34515;-0.15488;-0.052778;
hsa-mir-614,0.87172,0.87896,1,18158,0.12385,1,HGLibA_62692;,-0.18802;
SEZ6L2,0.57771,0.7557,1,14642,0.12387,3,HGLibB_43633;HGLibA_43684;HGLibB_43631;,-0.50867;-0.12663;-0.084989;
ZNF157,0.47072,0.68021,1,13128,0.12388,2,HGLibB_55441;HGLibA_55506;,-0.48595;-0.75012;
CELA2A,0.74607,0.84738,1,16709,0.12388,2,HGLibA_08991;HGLibB_08985;,-0.53578;-0.060409;
CASP3,0.16803,0.40398,1,6905,0.1239,2,HGLibB_07304;HGLibA_07311;,-0.72433;-0.78432;
KLHL14,0.49422,0.69846,1,13450,0.1239,3,HGLibA_25136;HGLibA_25134;HGLibB_25101;,-3.5357;-0.29032;-0.17107;
CCDC15,0.50754,0.70885,1,13627,0.1239,3,HGLibA_07639;HGLibA_07641;HGLibB_07635;,-0.51948;-0.34655;-0.091784;
LCE2C,0.42771,0.65515,1,12487,0.12393,2,HGLibA_26124;HGLibA_26123;,-1.174;-0.50403;
RAB33B,0.53404,0.72956,1,14005,0.12411,2,HGLibB_39832;HGLibB_39833;,-0.31695;-0.5156;
CDK12,0.53961,0.73838,1,14088,0.12412,2,HGLibA_08731;HGLibA_08732;,-0.91724;-0.50613;
CTNND2,0.32889,0.58613,1,10841,0.12416,3,HGLibA_11661;HGLibB_11649;HGLibB_11651;,-1.4439;-0.77132;-0.06544;
MBD3,0.40815,0.64321,1,12199,0.12416,2,HGLibB_28429;HGLibA_28469;,-0.37725;-0.54049;
PLEKHA8,0.57816,0.7557,1,14648,0.12416,2,HGLibA_37082;HGLibB_37035;,-0.43823;-0.26904;
STXBP4,0.45579,0.66537,1,12903,0.12423,2,HGLibA_47672;HGLibA_47673;,-1.3059;-0.0094559;
NEIL3,0.18689,0.4313,1,7349,0.12426,3,HGLibB_31593;HGLibA_31635;HGLibA_31634;,-1.275;-0.64288;-0.17088;
hsa-mir-7977,0.066713,0.20223,1,3720,0.12427,2,HGLibA_64038;HGLibA_64037;,-1.3166;-0.098941;
CALU,0.24988,0.50295,1,8923,0.1244,1,HGLibB_07048;,-0.70373;
LSR,0.3549,0.6153,1,11413,0.12442,2,HGLibB_27526;HGLibA_27567;,-0.65005;-1.0244;
OLIG1,0.68633,0.82617,1,16218,0.12451,3,HGLibB_33324;HGLibA_33367;HGLibB_33322;,-0.40897;-0.12334;-0.049002;
SNCB,0.64669,0.79902,1,15663,0.12453,2,HGLibB_45858;HGLibA_45913;,-0.54017;-0.17106;
RAB37,0.46997,0.68021,1,13114,0.12457,2,HGLibA_39894;HGLibB_39844;,-0.83919;-0.28091;
ADAMTS9,0.094596,0.30033,1,4814,0.1246,2,HGLibB_00844;HGLibA_00846;,-1.0565;-0.74855;
ZFP106,0.70609,0.83068,1,16387,0.12473,3,HGLibA_55184;HGLibB_55115;HGLibA_55183;,-0.47304;-0.066158;-0.06287;
TAC4,0.18597,0.42841,1,7326,0.12475,3,HGLibA_48156;HGLibA_48157;HGLibA_48155;,-0.82684;-1.0404;-0.026186;
LRPAP1,0.79034,0.86227,1,17176,0.12477,2,HGLibB_27196;HGLibA_27236;,-0.50667;-0.027022;
CSRP1,0.17776,0.41537,1,7149,0.12478,3,HGLibA_11431;HGLibB_11420;HGLibA_11432;,-1.1178;-0.24137;-0.066775;
PYROXD1,0.13593,0.36308,1,6115,0.12479,2,HGLibA_39703;HGLibB_39651;,-0.86933;-0.40718;
TLCD1,0.33812,0.59632,1,11079,0.12486,3,HGLibA_49596;HGLibA_49595;HGLibB_49535;,-0.73045;-0.50336;-0.16113;
C9orf171,0.095963,0.30141,1,4869,0.1249,2,HGLibA_06709;HGLibB_06705;,-1.0167;-0.79703;
DZANK1,0.93316,0.93773,1,19231,0.12498,2,HGLibA_14296;HGLibB_14273;,-0.1668;-0.088593;
IGBP1,0.26157,0.51789,1,9219,0.125,3,HGLibA_22781;HGLibA_22783;HGLibB_22752;,-0.48059;-0.91649;-0.31172;
OLR1,0.29561,0.54859,1,10059,0.125,3,HGLibA_33377;HGLibB_33332;HGLibB_33333;,-1.2827;-0.36734;-0.19095;
GPR119,0.10132,0.31069,1,5079,0.12502,3,HGLibA_19867;HGLibA_19868;HGLibB_19840;,-0.7382;-1.4681;-0.30585;
PON2,0.10942,0.32754,1,5378,0.12502,2,HGLibB_37633;HGLibA_37682;,-0.70048;-0.5539;
6-Sep,0.881,0.90599,1,18305,0.12508,3,HGLibA_43449;HGLibA_43447;HGLibB_43395;,-0.22821;-0.24882;-0.0050238;
SLC25A38,0.33966,0.59798,1,11117,0.12512,2,HGLibA_44725;HGLibB_44673;,-0.65322;-0.321;
ANXA3,0.036927,0.17913,1,2373,0.12517,2,HGLibB_02235;HGLibB_02234;,-0.93184;-0.020068;
ELMO2,0.63813,0.79596,1,15534,0.12521,2,HGLibA_14933;HGLibA_14934;,-0.68669;-0.0079036;
HAUS4,0.80198,0.86678,1,17313,0.12521,1,HGLibB_20856;,-1.4225;
CNOT11,0.28693,0.53706,1,9839,0.12528,3,HGLibB_10321;HGLibB_10320;HGLibA_10331;,-1.564;-0.35896;-0.2283;
C18orf25,0.28194,0.53468,1,9719,0.1253,3,HGLibB_05605;HGLibB_05606;HGLibA_05610;,-0.33588;-0.17125;-0.53126;
KIAA1731,0.040427,0.18551,1,2551,0.12535,2,HGLibA_24812;HGLibA_24811;,-1.3712;-0.036474;
SDHAF1,0.95049,0.95669,1,19612,0.1254,1,HGLibA_43135;,-0.12638;
OR52I1,0.77252,0.85908,1,16975,0.12549,1,HGLibA_34172;,-0.27406;
CPAMD8,0.42002,0.6492,1,12378,0.12553,1,HGLibB_10891;,-0.96076;
ADAMTSL4,0.31233,0.56668,1,10453,0.12554,3,HGLibA_00858;HGLibB_00856;HGLibB_00855;,-0.30153;-0.22295;-0.34575;
SPDYE2L,0.61331,0.62534,1,15176,0.12555,1,HGLibA_46587;,-0.14426;
GABRE,0.5631,0.75052,1,14426,0.12559,2,HGLibA_18385;HGLibB_18362;,-1.3159;-0.26085;
C1orf50,0.97636,0.97652,1,20157,0.12559,1,HGLibA_05861;,-0.014875;
ZNF337,0.33499,0.59183,1,10999,0.12563,3,HGLibB_55761;HGLibA_55827;HGLibA_55829;,-1.0732;-0.34017;-0.098516;
KCNE1L,0.29884,0.55178,1,10140,0.12575,2,HGLibA_24186;HGLibB_24153;,-1.0341;-0.42425;
hsa-mir-3200,0.13288,0.31191,1,6028,0.12577,2,HGLibA_58908;HGLibA_58906;,-2.1095;-0.088257;
SMIM5,0.27158,0.525,1,9481,0.12579,2,HGLibB_45706;HGLibB_45707;,-0.656;-0.56413;
OR2Y1,0.88554,0.90916,1,18365,0.12581,2,HGLibA_33908;HGLibA_33907;,-0.34872;-0.14305;
RFX5,0.053018,0.21835,1,3137,0.12585,3,HGLibA_40974;HGLibB_40924;HGLibB_40923;,-1.1169;-1.6561;-0.33459;
CAMP,0.5011,0.70227,1,13531,0.12586,2,HGLibB_07097;HGLibB_07099;,-1.575;-0.030744;
CAPN7,0.33087,0.58686,1,10893,0.12588,2,HGLibB_07170;HGLibA_07174;,-0.7657;-0.53866;
SDC1,0.67662,0.82229,1,16143,0.12592,3,HGLibB_43043;HGLibA_43098;HGLibB_43044;,-0.18532;-0.17481;-0.21077;
CALCB,0.73092,0.84038,1,16584,0.12603,3,HGLibA_06996;HGLibB_06990;HGLibB_06989;,-0.53962;-0.071038;-0.07129;
TXNDC11,0.52577,0.72162,1,13874,0.12604,3,HGLibA_52404;HGLibA_52406;HGLibA_52405;,-0.45536;-0.39971;-0.13818;
CWF19L2,0.78334,0.86101,1,17107,0.12605,3,HGLibA_11826;HGLibB_11816;HGLibB_11815;,-1.5662;-0.33022;-0.081472;
PRRC1,0.44898,0.66258,1,12811,0.12609,3,HGLibA_38857;HGLibA_38858;HGLibB_38809;,-0.64021;-0.35753;-0.042079;
JAG2,0.3903,0.63528,1,11931,0.1261,3,HGLibB_23874;HGLibB_23872;HGLibA_23908;,-2.34;-0.55059;-0.060381;
GDF11,0.071884,0.24977,1,3922,0.12616,3,HGLibB_18831;HGLibB_18833;HGLibB_18832;,-0.77673;-0.24913;-0.021898;
ZMYND12,0.092188,0.29476,1,4730,0.12636,3,HGLibB_55349;HGLibA_55417;HGLibB_55350;,-1.0665;-0.89854;-0.23666;
hsa-mir-6511b-2,0.5231,0.52098,1,13841,0.12651,0,,
SH3D21,0.95857,0.96087,1,19784,0.12655,2,HGLibB_43890;HGLibA_43944;,-0.059736;-0.012757;
TFRC,0.078381,0.26957,1,4178,0.12658,1,HGLibA_49196;,-2.0296;
hsa-mir-2682,0.65983,0.72606,1,15871,0.1266,2,HGLibA_58362;HGLibA_58359;,-0.383;-0.42935;
C2CD5,0.76578,0.85521,1,16906,0.12673,1,HGLibB_06103;,-0.31443;
OR7D4,0.46335,0.67364,1,13016,0.12676,3,HGLibB_34431;HGLibB_34429;HGLibA_34474;,-0.7625;-0.2851;-0.034277;
PACRG,0.73342,0.84168,1,16603,0.12688,3,HGLibA_34947;HGLibB_34903;HGLibB_34901;,-1.9739;-0.14256;-0.11989;
KCNMB1,0.4232,0.65201,1,12422,0.12695,2,HGLibB_24308;HGLibA_24341;,-0.72138;-0.26994;
FAM214A,0.14593,0.37297,1,6368,0.12703,2,HGLibA_16478;HGLibA_16477;,-4.9453;-0.50915;
KAZALD1,0.020844,0.12597,1,1560,0.12704,3,HGLibB_24054;HGLibA_24087;HGLibA_24088;,-1.5564;-0.41877;-0.22826;
BEGAIN,0.19697,0.43946,1,7605,0.12705,3,HGLibA_04398;HGLibB_04395;HGLibB_04396;,-1.2544;-0.40042;-0.24577;
CLDN16,0.57547,0.7557,1,14606,0.12715,2,HGLibA_09865;HGLibB_09857;,-0.75238;-0.00034391;
NAV1,0.67592,0.8208,1,16128,0.12715,2,HGLibA_31194;HGLibA_31193;,-1.8226;-0.16083;
CDC20B,0.7339,0.84235,1,16606,0.12716,1,HGLibB_08515;,-0.86383;
CCT8L2,0.084372,0.27773,1,4404,0.12721,3,HGLibA_08220;HGLibB_08211;HGLibB_08212;,-1.0271;-3.1976;-0.27131;
MROH2B,0.6583,0.80633,1,15839,0.12723,2,HGLibA_29870;HGLibB_29829;,-0.67048;-0.3265;
SEL1L,0.86789,0.89965,1,18099,0.12725,3,HGLibB_43224;HGLibA_43277;HGLibA_43276;,-0.18953;-0.13562;-0.0017998;
RNF26,0.077864,0.26957,1,4162,0.12727,3,HGLibB_41606;HGLibB_41607;HGLibA_41659;,-0.82989;-0.65173;-0.07635;
EEF1E1,0.39,0.6345,1,11927,0.1273,2,HGLibB_14481;HGLibB_14479;,-0.77023;-0.23118;
NACA,0.96068,0.96315,1,19821,0.1273,2,HGLibA_31030;HGLibA_31031;,-0.092251;-0.074915;
C1R,0.49848,0.70027,1,13492,0.12734,1,HGLibB_05965;,-0.79074;
ELF2,0.95313,0.95756,1,19662,0.12737,2,HGLibA_14893;HGLibA_14895;,-0.25394;-0.099787;
SCARA5,0.35459,0.61401,1,11410,0.12751,2,HGLibA_42866;HGLibA_42865;,-1.0517;-0.74668;
TTC5,0.93804,0.94291,1,19348,0.12751,2,HGLibA_52148;HGLibA_52146;,-0.1498;-0.028813;
