id,neg|score,neg|p-value,neg|fdr,neg|rank,neg|lfc,neg|goodsgrnacount,neg|goodsgrnaid,neg|goodsgrnalfc
SLC6A8,0.026428,0.10518,1,1976,-0.53634,5,HGLibB_45287;HGLibA_45340;HGLibA_45339;HGLibA_45341;HGLibB_45288;,-0.87482;-1.1497;-0.67277;-0.39992;-0.0079914;
FZD8,0.026439,0.10518,1,1977,-0.50372,4,HGLibA_18285;HGLibB_18260;HGLibB_18259;HGLibB_18258;,-1.2207;-0.71682;-0.63785;-0.36959;
OSTF1,0.026462,0.10518,1,1978,0.15925,3,HGLibB_34664;HGLibB_34665;HGLibA_34711;,-1.5591;-0.41415;-0.22359;
PSIP1,0.026475,0.10518,1,1979,-0.39344,5,HGLibB_39011;HGLibA_39060;HGLibA_39061;HGLibB_39013;HGLibA_39062;,-4.0705;-1.1569;-0.32929;-0.45759;-0.21848;
ACTL10,0.026502,0.10518,1,1980,-0.0012935,3,HGLibA_00616;HGLibB_00615;HGLibB_00616;,-0.97545;-0.99097;-0.13705;
MEX3B,0.026521,0.10518,1,1981,-0.50388,4,HGLibB_28989;HGLibB_28988;HGLibA_29031;HGLibB_28990;,-1.4833;-0.97833;-0.90746;-0.10029;
EFNB1,0.026548,0.10518,1,1982,-0.41675,4,HGLibA_14596;HGLibB_14574;HGLibA_14597;HGLibB_14576;,-1.1938;-0.67563;-0.84256;-0.15787;
INHBC,0.026556,0.10518,1,1983,-0.22194,5,HGLibA_23306;HGLibB_23274;HGLibB_23276;HGLibA_23307;HGLibA_23308;,-1.1187;-0.54758;-0.24741;-0.19647;-0.18539;
KRTAP13-4,0.026596,0.10518,1,1984,-0.17722,3,HGLibA_25652;HGLibA_25651;HGLibA_25650;,-1.2716;-2.8876;-0.49916;
ZNF35,0.026605,0.10518,1,1985,-0.43855,5,HGLibA_55855;HGLibB_55789;HGLibB_55788;HGLibA_55854;HGLibA_55856;,-2.5563;-0.71289;-0.5107;-0.3664;-0.0084841;
TRAPPC6A,0.02661,0.10518,1,1986,-0.075828,3,HGLibA_51329;HGLibA_51330;HGLibA_51331;,-2.0595;-0.35786;-0.62116;
hsa-mir-153-1,0.02668,0.091439,1,1987,-0.90905,3,HGLibA_57909;HGLibA_57908;HGLibA_57907;,-1.0783;-2.0515;-0.73981;
ARMCX1,0.026727,0.10518,1,1988,-0.29815,5,HGLibB_03035;HGLibB_03037;HGLibB_03036;HGLibA_03037;HGLibA_03039;,-1.314;-1.8521;-0.41775;-0.17855;-0.12611;
ETV4,0.026733,0.10518,1,1989,-0.6435,5,HGLibB_15637;HGLibA_15659;HGLibB_15636;HGLibA_15660;HGLibB_15638;,-1.9464;-1.295;-0.83846;-0.44854;-0.013235;
MAB21L1,0.026736,0.10518,1,1990,0.22095,2,HGLibB_27779;HGLibA_27822;,-2.2742;-1.6675;
TPH2,0.026746,0.10518,1,1991,0.011181,3,HGLibA_51131;HGLibB_51069;HGLibA_51132;,-1.3696;-0.8086;-0.43907;
ATAD2B,0.026757,0.10518,1,1992,-0.050794,3,HGLibA_03407;HGLibB_03405;HGLibA_03406;,-1.6229;-0.18547;-0.39787;
ABCC9,0.026775,0.10518,1,1993,-0.3184,5,HGLibA_00189;HGLibA_00187;HGLibA_00188;HGLibB_00189;HGLibB_00187;,-2.1002;-0.3926;-0.62739;-0.23251;-0.2442;
MLXIP,0.026778,0.10518,1,1994,-0.34245,6,HGLibA_29440;HGLibA_29442;HGLibA_29441;HGLibB_29401;HGLibB_29400;HGLibB_29399;,-1.0879;-0.48937;-1.0362;-0.14216;-0.19554;-0.081529;
KNTC1,0.026811,0.10518,1,1995,-0.15901,3,HGLibA_25351;HGLibB_25317;HGLibB_25316;,-0.95625;-0.67223;-0.39065;
hsa-mir-4444-1,0.026844,0.09208,1,1996,-0.15876,2,HGLibA_60177;HGLibA_60179;,-0.82559;-0.71111;
NEIL1,0.026855,0.10599,1,1997,0.19012,2,HGLibA_31630;HGLibA_31629;,-1.1446;-0.78287;
RPL23,0.026858,0.10599,1,1998,-0.61053,5,HGLibB_41850;HGLibB_41851;HGLibA_41905;HGLibB_41852;HGLibA_41904;,-4.2716;-0.68379;-1.4698;-0.53727;-0.086627;
CD19,0.026877,0.10599,1,1999,-0.24176,4,HGLibB_08254;HGLibA_08262;HGLibB_08255;HGLibB_08253;,-1.0753;-1.4019;-0.28486;-0.19867;
UNC119,0.026895,0.10599,1,2000,-0.53427,4,HGLibB_52921;HGLibB_52922;HGLibA_52986;HGLibB_52923;,-0.51551;-0.55303;-0.78704;-0.59302;
SPANXC,0.026897,0.035897,1,2001,-0.72242,1,HGLibA_46389;,-0.72242;
FOXO3,0.026904,0.10599,1,2002,-0.59572,5,HGLibB_17902;HGLibA_17925;HGLibB_17900;HGLibB_17901;HGLibA_17923;,-4.6991;-2.1123;-0.92334;-0.2681;-0.15141;
FAM163A,0.026913,0.10599,1,2003,-0.52939,5,HGLibA_16227;HGLibB_16205;HGLibA_16228;HGLibB_16207;HGLibA_16229;,-2.3219;-0.71425;-3.2508;-0.21345;-0.34452;
WIPF3,0.026954,0.10599,1,2004,-0.064917,3,HGLibA_54310;HGLibA_54311;HGLibB_54243;,-1.2924;-1.1034;-0.26221;
hsa-mir-6780b,0.02698,0.09208,1,2005,-0.56078,4,HGLibA_63296;HGLibA_63299;HGLibA_63298;HGLibA_63297;,-0.65735;-0.96918;-0.46421;-0.12713;
VPS35,0.02699,0.10599,1,2006,-0.01415,3,HGLibA_53771;HGLibB_53704;HGLibB_53705;,-1.749;-0.69238;-0.26057;
TRIM27,0.027003,0.10599,1,2007,-0.033796,3,HGLibA_51446;HGLibB_51384;HGLibA_51447;,-3.3783;-0.838;-0.15088;
SNAI3,0.027009,0.10599,1,2008,-0.30521,4,HGLibB_45816;HGLibA_45871;HGLibB_45817;HGLibA_45872;,-1.2711;-1.9096;-0.33877;-0.27165;
TMEM107,0.027062,0.10599,1,2009,-0.5281,5,HGLibA_49861;HGLibA_49863;HGLibB_49801;HGLibA_49862;HGLibB_49802;,-0.63648;-0.61637;-0.43982;-1.124;-0.044102;
RBFA,0.027085,0.10599,1,2010,-0.54096,5,HGLibA_40452;HGLibA_40451;HGLibA_40453;HGLibB_40402;HGLibB_40400;,-1.7107;-1.7015;-0.89053;-0.19138;-0.18841;
TMEM104,0.027094,0.10599,1,2011,-0.42898,5,HGLibB_49786;HGLibB_49787;HGLibA_49848;HGLibB_49788;HGLibA_49846;,-1.3254;-0.8592;-0.49195;-0.36602;-0.26526;
FYB,0.027101,0.10599,1,2012,0.0043099,3,HGLibA_18247;HGLibA_18248;HGLibB_18224;,-1.927;-0.78261;-0.071504;
ZNF816-ZNF321P,0.027108,0.057641,1,2013,-1.8184,2,HGLibA_56814;HGLibA_56815;,-1.6969;-1.94;
PTAR1,0.027118,0.10599,1,2014,-0.58138,4,HGLibB_39197;HGLibB_39199;HGLibB_39198;HGLibA_39247;,-1.7333;-0.50333;-0.65942;-0.72436;
KIF27,0.027148,0.10599,1,2015,-0.30349,5,HGLibB_24888;HGLibB_24889;HGLibA_24923;HGLibA_24921;HGLibB_24887;,-0.48567;-1.6649;-0.44181;-0.16516;-0.10926;
IQCC,0.02715,0.10599,1,2016,-0.72341,4,HGLibB_23459;HGLibA_23493;HGLibA_23492;HGLibB_23460;,-1.5555;-2.0473;-0.84605;-0.60077;
HRCT1,0.027156,0.10599,1,2017,-0.4258,6,HGLibA_22088;HGLibB_22060;HGLibA_22087;HGLibB_22059;HGLibB_22058;HGLibA_22089;,-1.0695;-3.7758;-0.59254;-0.1728;-0.15955;-0.25906;
PTPN1,0.027175,0.10599,1,2018,-0.39875,4,HGLibA_39429;HGLibA_39431;HGLibB_39382;HGLibA_39430;,-2.4697;-0.9793;-0.3926;-0.40489;
TPPP,0.027195,0.10599,1,2019,-0.62011,5,HGLibA_51164;HGLibB_51101;HGLibA_51166;HGLibB_51102;HGLibA_51165;,-0.64944;-1.0723;-1.2203;-0.59078;-0.023491;
ABT1,0.027248,0.10624,1,2020,-0.34111,4,HGLibB_00331;HGLibB_00333;HGLibA_00332;HGLibA_00333;,-5.7887;-0.67935;-0.34302;-0.3392;
EYA2,0.027271,0.10624,1,2021,-0.43449,4,HGLibB_15799;HGLibA_15819;HGLibB_15798;HGLibA_15820;,-1.0082;-0.88829;-0.61399;-0.25499;
CCDC8,0.027292,0.10624,1,2022,-0.34748,4,HGLibA_07875;HGLibA_07874;HGLibB_07868;HGLibB_07866;,-1.3054;-1.3176;-0.63562;-0.059351;
LOC158434,0.027297,0.10624,1,2023,-0.47962,4,HGLibB_26860;HGLibA_26901;HGLibB_26862;HGLibA_26899;,-1.525;-1.1492;-0.64233;-0.31691;
hsa-mir-548i-3,0.027323,0.057641,1,2024,-1.7163,1,HGLibA_62020;,-3.4623;
ZDHHC9,0.027324,0.10624,1,2025,-0.35922,6,HGLibB_55066;HGLibA_55131;HGLibB_55065;HGLibA_55133;HGLibB_55064;HGLibA_55132;,-0.62858;-0.6815;-0.31645;-0.31963;-0.39881;-0.16189;
TAS2R4,0.027352,0.10624,1,2026,-0.23766,3,HGLibA_48400;HGLibB_48341;HGLibA_48398;,-1.6512;-1.1648;-0.52101;
PSMD11,0.027367,0.10624,1,2027,-0.45175,6,HGLibB_39106;HGLibB_39105;HGLibA_39154;HGLibA_39155;HGLibB_39104;HGLibA_39153;,-0.62085;-1.2774;-0.48587;-0.41762;-0.15074;-0.053349;
TMEM39A,0.027373,0.10624,1,2028,-0.29038,4,HGLibA_50384;HGLibB_50324;HGLibB_50325;HGLibB_50323;,-1.4813;-1.0809;-0.52188;-0.058883;
ZNF280B,0.027408,0.10624,1,2029,-0.1994,3,HGLibB_55660;HGLibA_55726;HGLibB_55659;,-0.87459;-0.78276;-0.93255;
SLX4IP,0.027417,0.10624,1,2030,-0.69969,5,HGLibB_45512;HGLibA_45565;HGLibA_45567;HGLibA_45566;HGLibB_45510;,-0.97369;-0.86863;-0.53075;-1.0579;-0.069862;
NXN,0.027424,0.10624,1,2031,-0.48462,6,HGLibB_33097;HGLibA_33141;HGLibB_33096;HGLibB_33098;HGLibA_33142;HGLibA_33140;,-0.85933;-0.50698;-0.72806;-0.26753;-0.46225;-0.060198;
hsa-mir-3661,0.027426,0.087762,1,2032,-0.90913,3,HGLibA_59197;HGLibA_59196;HGLibA_59198;,-1.4117;-0.90913;-0.58838;
hsa-mir-379,0.027463,0.09598,1,2033,-0.5656,4,HGLibA_59468;HGLibA_59471;HGLibA_59469;HGLibA_59470;,-2.0537;-0.51252;-0.61868;-0.094996;
NUDT1,0.027464,0.10657,1,2034,-0.38453,4,HGLibA_32931;HGLibA_32932;HGLibB_32888;HGLibB_32886;,-2.0367;-0.86778;-0.60747;-0.1616;
KLHL29,0.027494,0.10657,1,2035,-0.5228,4,HGLibB_25139;HGLibA_25174;HGLibB_25140;HGLibA_25175;,-2.2621;-0.75951;-1.3199;-0.28609;
IGFALS,0.027505,0.10657,1,2036,-0.1276,3,HGLibA_22812;HGLibB_22781;HGLibB_22780;,-0.96984;-1.5021;-0.67377;
SPRR2F,0.027515,0.09598,1,2037,-0.88395,3,HGLibB_46762;HGLibA_46819;HGLibA_46821;,-1.2489;-3.7215;-0.51904;
hsa-mir-3155a,0.027518,0.09598,1,2038,-0.5007,3,HGLibA_58681;HGLibA_58680;HGLibA_58678;,-0.63709;-0.8363;-0.36431;
C7orf34,0.027542,0.10657,1,2039,-0.30381,5,HGLibA_06540;HGLibA_06539;HGLibB_06536;HGLibB_06534;HGLibB_06535;,-1.1548;-0.62702;-0.37973;-0.22788;-0.17241;
DNAJC13,0.027543,0.10657,1,2040,0.10238,3,HGLibA_13573;HGLibB_13555;HGLibB_13554;,-1.3695;-0.68822;-0.27666;
IL5,0.027548,0.10657,1,2041,-0.21333,3,HGLibA_23176;HGLibA_23175;HGLibA_23174;,-1.6674;-1.962;-0.4619;
GPATCH8,0.027571,0.10657,1,2042,-0.42584,4,HGLibA_19750;HGLibB_19722;HGLibA_19749;HGLibB_19723;,-1.1358;-0.98336;-0.65912;-0.19257;
AP3B1,0.027592,0.10657,1,2043,0.53134,2,HGLibB_02319;HGLibA_02320;,-1.4679;-0.61039;
CCDC23,0.027605,0.10657,1,2044,-0.097739,3,HGLibB_07726;HGLibB_07727;HGLibA_07734;,-1.5003;-0.8452;-0.29826;
hsa-mir-550a-3,0.027609,0.087762,1,2045,-0.40056,3,HGLibA_62106;HGLibA_62105;HGLibA_62107;,-1.4587;-0.39557;-0.40056;
CNKSR1,0.027632,0.10657,1,2046,-0.54322,4,HGLibA_10297;HGLibB_10285;HGLibA_10295;HGLibA_10296;,-1.2086;-3.7815;-0.81975;-0.26668;
PECR,0.027641,0.10657,1,2047,0.74031,2,HGLibB_35974;HGLibB_35975;,-1.2033;-0.21498;
SERPINF1,0.027642,0.10657,1,2048,-0.72167,4,HGLibB_43534;HGLibB_43533;HGLibA_43587;HGLibA_43586;,-1.1081;-1.0871;-1.281;-0.35626;
PIGG,0.027643,0.10657,1,2049,-0.4514,4,HGLibB_36508;HGLibB_36509;HGLibB_36507;HGLibA_36556;,-0.80578;-0.67011;-0.48158;-0.42121;
CTDSP2,0.027647,0.10657,1,2050,-0.55671,6,HGLibA_11611;HGLibA_11610;HGLibB_11598;HGLibA_11612;HGLibB_11599;HGLibB_11600;,-1.0565;-2.0759;-0.50587;-0.60755;-0.48841;-0.039656;
SPATA31A1,0.02773,0.099404,1,2051,0.46541,1,HGLibA_46469;,-1.3232;
HSP90B1,0.027775,0.10657,1,2052,-0.31935,5,HGLibB_22227;HGLibA_22256;HGLibB_22228;HGLibB_22226;HGLibA_22257;,-0.78085;-0.49092;-0.33953;-0.29918;-0.14556;
PLEKHA4,0.027786,0.10657,1,2053,0.15645,3,HGLibA_37072;HGLibA_37070;HGLibB_37024;,-0.78062;-1.857;-0.1826;
C21orf91,0.027788,0.10657,1,2054,0.48299,1,HGLibB_06045;,-0.75427;
PKNOX1,0.027815,0.10657,1,2055,-0.26682,3,HGLibB_36798;HGLibA_36847;HGLibB_36799;,-1.1309;-0.9127;-0.57072;
PCDHB3,0.027821,0.10657,1,2056,-0.36079,5,HGLibA_35497;HGLibB_35448;HGLibA_35495;HGLibB_35449;HGLibB_35450;,-1.4588;-0.45376;-0.78268;-0.26782;-0.20111;
SIRT6,0.027831,0.10657,1,2057,-0.14974,3,HGLibB_44177;HGLibA_44231;HGLibB_44178;,-1.4748;-2.1295;-0.49392;
EXOC4,0.027837,0.10657,1,2058,-0.29217,4,HGLibA_15748;HGLibB_15727;HGLibA_15749;HGLibB_15728;,-1.5024;-0.34435;-0.54658;-0.23999;
OR2L5,0.027852,0.10674,1,2059,-0.54466,5,HGLibB_33782;HGLibB_33781;HGLibB_33783;HGLibA_33828;HGLibA_33826;,-0.47623;-0.64638;-0.83506;-0.6131;-0.077513;
EXOC1,0.027866,0.10674,1,2060,-0.38825,6,HGLibA_15731;HGLibB_15708;HGLibB_15710;HGLibA_15730;HGLibB_15709;HGLibA_15732;,-1.2605;-0.48817;-0.28833;-1.1817;-0.10646;-0.090449;
NEUROD2,0.027881,0.10674,1,2061,-0.60077,5,HGLibA_31737;HGLibA_31738;HGLibB_31695;HGLibB_31693;HGLibA_31736;,-1.0494;-0.98637;-0.59129;-0.61025;-0.20049;
IGBP1,0.027886,0.10674,1,2062,0.03018,3,HGLibA_22781;HGLibB_22750;HGLibA_22783;,-1.6055;-0.56794;-0.10275;
SHC1,0.027888,0.10674,1,2063,-0.45426,6,HGLibB_43948;HGLibA_44001;HGLibB_43946;HGLibB_43947;HGLibA_43999;HGLibA_44000;,-0.69054;-0.64016;-0.33962;-0.55604;-0.35248;-0.066291;
MTFR1,0.027894,0.10674,1,2064,-0.36067,5,HGLibB_30320;HGLibB_30318;HGLibB_30319;HGLibA_30360;HGLibA_30361;,-0.6405;-0.722;-0.13024;-0.18278;-0.53857;
RPS8,0.027908,0.10674,1,2065,-0.42547,5,HGLibA_42190;HGLibB_42139;HGLibB_42137;HGLibA_42191;HGLibB_42138;,-1.3924;-0.55304;-1.1195;-0.27798;-0.2979;
SYT2,0.02791,0.10674,1,2066,-0.42869,5,HGLibB_48013;HGLibB_48014;HGLibA_48073;HGLibB_48012;HGLibA_48071;,-2.0053;-0.76151;-1.523;-0.095868;-0.093876;
LGALS9C,0.027927,0.099404,1,2067,-1.346,3,HGLibA_26388;HGLibA_26386;HGLibA_26387;,-2.4225;-2.4189;-0.27304;
ADAM22,0.027934,0.10674,1,2068,-0.48239,4,HGLibB_00757;HGLibA_00757;HGLibA_00759;HGLibB_00755;,-1.1061;-0.84467;-1.0134;-0.12011;
CLK3,0.027936,0.10674,1,2069,0.36821,1,HGLibA_10060;,-1.375;
CNOT7,0.027946,0.10674,1,2070,-0.52847,4,HGLibA_10350;HGLibA_10349;HGLibB_10340;HGLibA_10351;,-1.3142;-0.55271;-0.51503;-0.54192;
FTMT,0.027972,0.10674,1,2071,-0.36015,5,HGLibA_18129;HGLibB_18104;HGLibA_18127;HGLibB_18103;HGLibA_18128;,-0.90361;-0.77371;-0.25568;-0.16362;-0.46461;
C19orf21,0.027985,0.10674,1,2072,0.084395,3,HGLibB_05633;HGLibA_05635;HGLibB_05632;,-0.88373;-0.62877;-0.14569;
UPK1B,0.027989,0.10674,1,2073,-0.62759,5,HGLibB_53006;HGLibA_53072;HGLibA_53071;HGLibA_53070;HGLibB_53007;,-1.3519;-0.79869;-0.45649;-1.2562;-0.25205;
RNF187,0.028006,0.10674,1,2074,0.31265,3,HGLibA_41597;HGLibB_41547;HGLibB_41545;,-0.93316;-1.0673;-0.77003;
TKT,0.028026,0.10674,1,2075,-0.47772,5,HGLibA_49585;HGLibA_49586;HGLibB_49525;HGLibB_49526;HGLibB_49527;,-2.3116;-0.86612;-0.75541;-0.20002;-0.095385;
MYH10,0.02803,0.10674,1,2076,-0.36641,5,HGLibB_30664;HGLibA_30705;HGLibB_30663;HGLibA_30706;HGLibA_30707;,-0.7551;-1.8476;-0.2715;-0.46133;-0.24251;
KIAA1199,0.028031,0.10674,1,2077,-0.10927,3,HGLibA_24708;HGLibB_24676;HGLibA_24710;,-1.5874;-0.43203;-1.5428;
DUPD1,0.028044,0.10674,1,2078,-0.63623,5,HGLibB_14086;HGLibB_14088;HGLibA_14108;HGLibB_14087;HGLibA_14110;,-0.8002;-1.9564;-0.75913;-0.51333;-0.023741;
AGTRAP,0.028058,0.10674,1,2079,-0.41435,4,HGLibA_01269;HGLibB_01267;HGLibB_01266;HGLibB_01265;,-1.2629;-0.37997;-0.44874;-0.54538;
TMPRSS11D,0.028071,0.10674,1,2080,-0.37722,5,HGLibB_50558;HGLibA_50618;HGLibB_50557;HGLibA_50619;HGLibB_50559;,-2.3293;-0.34652;-0.26277;-1.0281;-0.40792;
SNW1,0.028083,0.10674,1,2081,-0.78356,5,HGLibB_45965;HGLibA_46020;HGLibB_45964;HGLibA_46022;HGLibA_46021;,-2.6794;-1.191;-1.3751;-0.37614;-0.11549;
DENND5A,0.028117,0.10674,1,2082,-0.22568,6,HGLibA_12958;HGLibA_12960;HGLibB_12941;HGLibA_12959;HGLibB_12940;HGLibB_12942;,-0.72986;-0.76248;-0.2049;-0.24647;-0.1878;-0.14446;
HAVCR1,0.028132,0.10674,1,2083,0.010846,3,HGLibB_20869;HGLibA_20898;HGLibB_20871;,-1.0953;-1.0097;-0.075765;
PLAGL1,0.028141,0.10674,1,2084,-0.40937,5,HGLibA_36953;HGLibA_36955;HGLibB_36907;HGLibB_36908;HGLibA_36954;,-0.85316;-0.52443;-0.35885;-0.4599;-0.30409;
EPHA3,0.028159,0.10674,1,2085,-0.62846,4,HGLibB_15272;HGLibA_15294;HGLibB_15270;HGLibB_15271;,-1.6574;-1.3265;-0.47097;-0.78594;
C1QTNF1,0.02817,0.10674,1,2086,-0.30799,6,HGLibB_05933;HGLibA_05935;HGLibB_05931;HGLibB_05932;HGLibA_05936;HGLibA_05937;,-1.3438;-0.88889;-0.28781;-0.28119;-0.32817;-0.056069;
ADNP2,0.028176,0.10674,1,2087,-0.64109,4,HGLibB_01001;HGLibA_01003;HGLibB_01003;HGLibB_01002;,-1.405;-0.79487;-0.48732;-1.2688;
UBA5,0.028181,0.10674,1,2088,0.2305,2,HGLibB_52456;HGLibB_52458;,-1.7832;-1.0028;
TEP1,0.028185,0.10674,1,2089,-0.5678,6,HGLibB_48948;HGLibA_49008;HGLibA_49007;HGLibB_48947;HGLibB_48949;HGLibA_49006;,-1.0329;-0.67753;-0.86672;-0.45806;-0.20651;-0.33512;
CCDC136,0.028197,0.10674,1,2090,-0.16684,4,HGLibA_07605;HGLibA_07603;HGLibB_07598;HGLibA_07604;,-1.1615;-1.3538;-0.17973;-0.15394;
KRT77,0.028204,0.10674,1,2091,-0.51825,4,HGLibB_25506;HGLibB_25507;HGLibA_25543;HGLibA_25544;,-0.79257;-0.59561;-0.61895;-0.44089;
ELF3,0.028217,0.10674,1,2092,-0.37264,4,HGLibB_14876;HGLibB_14875;HGLibA_14896;HGLibA_14898;,-2.3507;-0.50376;-1.2056;-0.24152;
DEFA1,0.02823,0.10674,1,2093,0.19015,2,HGLibA_12792;HGLibB_12778;,-0.63609;-0.012533;
DARC,0.028244,0.10674,1,2094,-0.3973,5,HGLibA_12336;HGLibB_12323;HGLibA_12337;HGLibB_12325;HGLibB_12324;,-1.4566;-0.33516;-1.069;-0.45945;-0.096465;
NPTXR,0.028263,0.10674,1,2095,-0.37448,4,HGLibA_32539;HGLibB_32493;HGLibA_32537;HGLibB_32495;,-1.184;-0.73194;-0.85449;-0.017028;
CABP5,0.028274,0.10674,1,2096,-0.57437,4,HGLibA_06857;HGLibA_06856;HGLibA_06858;HGLibB_06853;,-0.85805;-2.1693;-0.88487;-0.29069;
GAB3,0.028279,0.10674,1,2097,0.55909,2,HGLibA_18327;HGLibB_18301;,-1.8674;-0.77921;
RFNG,0.028284,0.10674,1,2098,-0.56763,4,HGLibB_40876;HGLibB_40875;HGLibA_40926;HGLibB_40874;,-0.73861;-1.1074;-0.52832;-0.60694;
FAM217B,0.028284,0.10674,1,2099,-0.10443,3,HGLibA_16493;HGLibB_16471;HGLibB_16469;,-1.3443;-1.6572;-0.28733;
RPL17,0.02832,0.10674,1,2100,-0.48568,6,HGLibA_41881;HGLibB_41826;HGLibB_41828;HGLibB_41827;HGLibA_41879;HGLibA_41880;,-1.3364;-1.7157;-0.57281;-0.39854;-0.17763;-0.025907;
RAPSN,0.028325,0.10674,1,2101,-0.28027,5,HGLibA_40269;HGLibA_40270;HGLibB_40219;HGLibA_40268;HGLibB_40217;,-1.206;-1.054;-0.44668;-0.11386;-0.021806;
TBC1D20,0.028328,0.10674,1,2102,0.049513,3,HGLibB_48437;HGLibA_48498;HGLibB_48439;,-1.023;-0.36111;-0.10816;
hsa-mir-638,0.02834,0.10057,1,2103,-1.5552,3,HGLibA_62791;HGLibA_62793;HGLibA_62790;,-3.5045;-1.5442;-1.5661;
OR2T3,0.028341,0.10674,1,2104,-0.37443,5,HGLibB_33828;HGLibB_33826;HGLibB_33827;HGLibA_33871;HGLibA_33872;,-1.4476;-0.70377;-1.1922;-0.045085;-0.0071191;
ARID4A,0.028342,0.10674,1,2105,0.15182,3,HGLibB_02899;HGLibB_02897;HGLibA_02899;,-0.92565;-0.90756;-0.56919;
CCDC37,0.028342,0.10674,1,2106,-0.62349,5,HGLibB_07759;HGLibA_07767;HGLibA_07765;HGLibB_07760;HGLibB_07761;,-0.97046;-1.1518;-2.9765;-0.27651;-0.09297;
TRIM7,0.028349,0.10674,1,2107,-0.34549,5,HGLibA_51596;HGLibA_51598;HGLibB_51533;HGLibA_51597;HGLibB_51532;,-0.70419;-1.9791;-0.28116;-0.40982;-0.27562;
RUNX1T1,0.028354,0.10674,1,2108,-0.20161,5,HGLibA_42458;HGLibA_42459;HGLibB_42405;HGLibB_42406;HGLibA_42457;,-1.3417;-0.51825;-0.11189;-0.23087;-0.17235;
DDX47,0.028362,0.10674,1,2109,-0.19464,3,HGLibB_12710;HGLibA_12722;HGLibB_12708;,-0.70867;-0.69527;-0.81654;
IFITM5,0.028377,0.10674,1,2110,-0.4437,4,HGLibA_22649;HGLibB_22620;HGLibA_22651;HGLibA_22650;,-1.4661;-0.95856;-0.6537;-0.2337;
FKBPL,0.028409,0.10674,1,2111,-0.33312,4,HGLibA_17595;HGLibA_17593;HGLibA_17594;HGLibB_17572;,-1.6512;-1.6888;-0.35548;-0.31077;
hsa-mir-5190,0.028411,0.10057,1,2112,-0.8206,3,HGLibA_61677;HGLibA_61680;HGLibA_61678;,-0.7981;-0.93711;-0.84309;
ARX,0.028415,0.10674,1,2113,-0.70939,5,HGLibA_03179;HGLibB_03176;HGLibB_03177;HGLibA_03178;HGLibB_03178;,-0.78289;-1.3535;-1.0522;-0.63589;-0.20603;
IDH1,0.028475,0.11113,1,2114,-0.35288,5,HGLibB_22507;HGLibA_22538;HGLibB_22509;HGLibB_22508;HGLibA_22539;,-0.69983;-0.79591;-0.66052;-0.025766;-0.045235;
EHMT2,0.028516,0.11113,1,2115,-0.4149,6,HGLibB_14666;HGLibB_14664;HGLibB_14665;HGLibA_14687;HGLibA_14688;HGLibA_14686;,-0.43823;-0.5033;-0.53227;-0.39157;-0.25848;-0.2486;
C1orf127,0.028566,0.11113,1,2116,-0.4605,5,HGLibA_05765;HGLibB_05761;HGLibB_05760;HGLibA_05766;HGLibA_05764;,-1.1085;-1.4688;-0.24747;-0.47828;-0.44273;
RPP14,0.028573,0.11113,1,2117,-0.46717,4,HGLibB_41970;HGLibA_42024;HGLibA_42022;HGLibA_42023;,-1.3309;-0.96487;-0.69966;-0.23467;
ITIH6,0.028584,0.11113,1,2118,-0.44307,5,HGLibB_23782;HGLibA_23818;HGLibB_23783;HGLibB_23784;HGLibA_23816;,-0.93236;-1.4041;-0.28857;-0.59756;-0.18412;
TM2D1,0.028585,0.11113,1,2119,-0.81164,5,HGLibB_49622;HGLibA_49681;HGLibA_49683;HGLibB_49623;HGLibA_49682;,-1.7526;-1.4678;-1.3479;-0.16654;-0.27534;
CD4,0.028592,0.11113,1,2120,0.44579,2,HGLibA_08380;HGLibA_08381;,-2.1457;-1.8342;
MBTD1,0.028596,0.11137,1,2121,-0.36635,6,HGLibA_28532;HGLibB_28490;HGLibB_28492;HGLibB_28491;HGLibA_28531;HGLibA_28533;,-1.3524;-1.3488;-0.23369;-0.26765;-0.46505;-0.089525;
GLTPD1,0.028602,0.11137,1,2122,-0.10336,3,HGLibA_19345;HGLibA_19346;HGLibA_19347;,-1.352;-1.7758;-0.31144;
ZDHHC11,0.028606,0.11137,1,2123,-0.70066,6,HGLibB_55001;HGLibB_55002;HGLibB_55003;HGLibA_55069;HGLibA_55070;HGLibA_55068;,-0.81498;-1.0112;-0.58634;-1.1612;-0.17099;-0.096971;
NTRK1,0.028611,0.11137,1,2124,-0.49585,5,HGLibB_32831;HGLibA_32875;HGLibA_32874;HGLibB_32830;HGLibA_32873;,-0.70965;-2.1961;-1.5022;-0.28205;-0.11757;
TAC3,0.028622,0.11137,1,2125,-0.19182,3,HGLibB_48094;HGLibB_48095;HGLibA_48152;,-1.2375;-0.62272;-0.40671;
CCDC96,0.028671,0.11152,1,2126,-0.28331,5,HGLibB_07931;HGLibA_07936;HGLibA_07938;HGLibB_07929;HGLibB_07930;,-1.0356;-0.81346;-0.42461;-0.14201;-0.061364;
HLCS,0.028672,0.11152,1,2127,-0.46714,4,HGLibA_21650;HGLibA_21651;HGLibB_21624;HGLibB_21623;,-0.62347;-2.2787;-0.79001;-0.31081;
